timestamp,position,count,us_per_position
15441328,30447,1,72
15442484,30463,1,68
15443652,30480,1,68
15444816,30497,1,72
15445972,30513,1,68
15447140,30530,1,68
15448308,30547,1,68
15449472,30564,1,68
15450640,30581,1,72
15451796,30597,1,68
15452964,30614,1,64
15454128,30632,1,69
15455308,30649,1,68
15456476,30666,1,72
15457636,30682,1,68
15458800,30699,1,72
15459956,30715,1,65
15461132,30733,1,72
15462288,30749,1,72
15463452,30765,1,68
15464620,30782,1,68
15465784,30799,1,68
15466948,30816,1,68
15468112,30833,1,72
15469268,30849,1,68
15470436,30866,1,68
15471600,30883,1,72
15472760,30899,1,68
15473928,30916,1,68
15475084,30933,1,72
15476248,30949,1,72
15477404,30965,1,65
15478580,30983,1,72
15479736,30999,1,68
15480908,31016,1,68
15482076,31033,1,68
15483244,31050,1,68
15484400,31067,1,72
15485564,31083,1,68
15486732,31100,1,72
15487888,31116,1,68
15489060,31133,1,68
15490228,31150,1,72
15491384,31166,1,68
15492548,31183,1,68
15493716,31200,1,68
15494880,31217,1,68
15496044,31234,1,72
15497200,31250,1,68
15498372,31267,1,68
15499540,31284,1,68
15500704,31301,1,72
15501860,31317,1,72
15503020,31333,1,68
15504184,31350,1,72
15505344,31366,1,72
15506508,31382,1,68
15507672,31399,1,76
15508820,31414,1,81
15509960,31428,1,76
15511104,31443,1,87
15512236,31456,1,87
15513372,31469,1,94
15514504,31481,1,101
15515616,31492,1,105
15516776,31503,1,106
15517948,31514,1,114
15519088,31524,1,144
15520240,31532,1,143
15521384,31540,1,161
15522516,31547,1,188
15523644,31553,1,161
15524776,31560,1,224
15525900,31565,1,187
15527024,31571,1,276
15528128,31575,1,277
15529236,31579,1,279
15530352,31583,1,365
15531448,31586,1,548
15532544,31588,1,366
15533644,31591,1,548
15534740,31593,1,544
15535828,31595,1,548
15536924,31597,1,550
15538024,31599,1,1084
15539108,31600,1,578
15540264,31602,1,548
15541360,31604,1,1080
15542440,31605,1,574
15543588,31607,1,1088
15544676,31608,1,1132
15545808,31609,7,1248
15547056,31610,7,1216
15548272,31611,23,1496
15549768,31612,84,2500
15552268,31613,134,3304
15555572,31614,117,3080
15558652,31615,70,2336
15560988,31616,42,1852
15562840,31617,9,1308
15564148,31618,1,1108
15565256,31619,1,1136
15566392,31620,1,1128
15567520,31621,710,-12476
15579996,31620,126,3300
15583296,31621,1,-1204
15584500,31620,1,-95
15585740,31607,1,-88
15586896,31594,1,-102
15588024,31583,1,-108
15589220,31572,1,-130
15590396,31563,1,-166
15591564,31556,1,-226
15592696,31551,1,-228
15593836,31546,1,-283
15594968,31542,1,-228
15596108,31537,1,-192
15597260,31531,1,-147
15598436,31523,1,-132
15599624,31514,1,-108
15600812,31503,1,-93
15602028,31490,1,-94
15603164,31478,1,-95
15604312,31466,1,-82
15605468,31452,1,-89
15606632,31439,1,-77
15607796,31424,1,-84
15608976,31410,1,-78
15610152,31395,1,-74
15611336,31379,1,-74
15612520,31363,1,-73
15613700,31347,1,-78
15614876,31332,1,-75
15616076,31316,1,-70
15617268,31299,1,-73
15618444,31283,1,-74
15619628,31267,1,-73
15620808,31251,1,-70
15622000,31234,1,-70
15623200,31217,1,-70
15624400,31200,1,-74
15625584,31184,1,-69
15626768,31167,1,-70
15627960,31150,1,-70
15629152,31133,1,-70
15630344,31116,1,-75
15631544,31100,1,-66
15632740,31082,1,-69
15633924,31065,1,-74
15635116,31049,1,-70
15636308,31032,1,-67
15637528,31014,1,-70
15638720,30997,1,-70
15639916,30980,1,-69
15641100,30963,1,-67
15642312,30945,1,-73
15643488,30929,1,-67
15644704,30911,1,-70
15645896,30894,1,-69
15647084,30877,1,-70
15648276,30860,1,-70
15649468,30843,1,-67
15650676,30825,1,-70
15651868,30808,1,-70
15653060,30791,1,-66
15654252,30773,1,-70
15655452,30756,1,-70
15656644,30739,1,-66
15657836,30721,1,-71
15659052,30704,1,-74
15660236,30688,1,-69
15661424,30671,1,-66
15662628,30653,1,-70
15663820,30636,1,-70
15665016,30619,1,-67
15666232,30601,1,-69
15667416,30584,1,-70
15668612,30567,1,-70
15669804,30550,1,-67
15671012,30532,1,-69
15672200,30515,1,-67
15673416,30497,1,-69
15674604,30480,1,-70
15675796,30463,1,-70
15676988,30446,1,-67
15678200,30428,1,-69
15679384,30411,1,-67
15680604,30393,1,-70
15681796,30376,1,-69
15682984,30359,1,-70
15684176,30342,1,-70
15685368,30325,1,-70
15686560,30308,1,-67
15687768,30290,1,-70
15688972,30273,1,-73
15690148,30257,1,-66
15691348,30239,1,-70
15692540,30222,1,-70
15693736,30205,1,-70
15694936,30188,1,-70
15696128,30171,1,-70
15697320,30154,1,-70
15698512,30137,1,-66
15699708,30119,1,-70
15700908,30102,1,-71
15702116,30085,1,-70
15703308,30068,1,-69
15704496,30051,1,-66
15705700,30033,1,-70
15706892,30016,1,-70
15708084,29999,1,-70
15709284,29982,1,-67
15710496,29964,1,-69
15711680,29947,1,-67
15712892,29929,1,-69
15714076,29912,1,-70
15715268,29895,1,-71
15716476,29878,1,-66
15717680,29860,1,-69
15718868,29843,1,-70
15720068,29826,1,-69
15721252,29809,1,-70
15722444,29792,1,-71
15723652,29775,1,-66
15724856,29757,1,-66
15726052,29739,1,-70
15727244,29722,1,-70
15728436,29705,1,-70
15729632,29688,1,-67
15730848,29670,1,-70
15732040,29653,1,-69
15733224,29636,1,-70
15734416,29619,1,-70
15735616,29602,1,-69
15736800,29585,1,-67
15738008,29567,1,-70
15739200,29550,1,-70
15740392,29533,1,-70
15741584,29516,1,-70
15742776,29499,1,-70
15743968,29482,1,-67
15745176,29464,1,-70
15746368,29447,1,-66
15747560,29429,1,-70
15748764,29412,1,-70
15749956,29395,1,-70
15751148,29378,1,-67
15752364,29360,1,-69
15753548,29343,1,-74
15754732,29327,1,-70
15755924,29310,1,-70
15757116,29293,1,-66
15758320,29275,1,-70
15759520,29258,1,-70
15760712,29241,1,-70
15761904,29224,1,-70
15763096,29207,1,-70
15764288,29190,1,-70
15765488,29173,1,-74
15766680,29157,1,-73
15767852,29141,1,-78
15769028,29126,1,-78
15770200,29111,1,-83
15771364,29097,1,-83
15772528,29083,1,-88
15773680,29070,1,-96
15774840,29058,1,-103
15775976,29047,1,-99
15777172,29035,1,-123
15778280,29026,1,-118
15779468,29016,1,-131
15780648,29007,1,-146
15781816,28999,1,-166
15782980,28992,1,-165
15784136,28985,1,-226
15785268,28980,1,-192
15786424,28974,1,-280
15787544,28970,1,-282
15788672,28966,1,-285
15789812,28962,1,-373
15790932,28959,1,-550
15792032,28957,1,-378
15793168,28954,1,-554
15794276,28952,1,-374
15795400,28949,1,-560
15796520,28947,1,-373
15797640,28944,1,-556
15798752,28942,1,-556
15799864,28940,1,-554
15800972,28938,1,-562
15802096,28936,1,-1100
15803196,28935,1,-582
15804360,28933,1,-1108
15805468,28932,1,-1156
15806624,28931,1,-1152
15807776,28930,228,-4812
15812588,28929,256,-5340
15817928,28928,75,-2440
15820368,28927,13,-1388
15821756,28926,1,-1188
15822944,28925,1,-1148
15824092,28924,1,-1148
15825240,28923,1,-1152
15826392,28922,1,-1152
15827544,28921,208,4492
15832036,28922,1028,-17640
15849676,28921,1,-1316
15850992,28920,1,-294
15852168,28916,1,-227
15853304,28911,1,-228
15854444,28906,1,-282
15855572,28902,1,-376
15856700,28899,1,-550
15857800,28897,22,-1484
15859284,28896,48,-1952
15861236,28895,1,-1164
15862400,28894,1,-582
15863564,28892,1,-282
15864692,28888,1,-283
15865824,28884,1,-193
15866984,28878,1,-192
15868136,28872,1,-165
15869292,28865,1,-165
15870452,28858,1,-191
15871600,28852,1,-164
15872752,28845,1,-165
15873912,28838,1,-165
15875068,28831,1,-148
15876252,28823,1,-145
15877416,28815,1,-145
15878576,28807,1,-129
15879744,28798,1,-146
15880912,28790,1,-131
15882092,28781,1,-146
15883260,28773,1,-130
15884436,28764,1,-130
15885608,28755,1,-129
15886776,28746,1,-128
15887936,28737,1,-118
15889116,28727,1,-118
15890296,28717,1,-130
15891472,28708,1,-129
15892640,28699,1,-118
15893820,28689,1,-118
15895000,28679,1,-128
15896160,28670,1,-117
15897336,28660,1,-119
15898528,28650,1,-118
15899712,28640,1,-118
15900892,28630,1,-118
15902072,28620,1,-106
15903248,28609,1,-118
15904428,28599,1,-119
15905620,28589,1,-118
15906808,28579,1,-117
15907984,28569,1,-117
15909160,28559,1,-118
15910340,28549,1,-130
15911512,28540,1,-108
15912700,28529,1,-119
15913892,28519,1,-118
15915076,28509,1,-108
15916268,28498,1,-118
15917448,28488,1,-118
15918628,28478,1,-117
15919804,28468,1,-119
15920996,28458,1,-118
15922180,28448,1,-108
15923372,28437,1,-117
15924548,28427,1,-118
15925728,28417,1,-118
15926908,28407,1,-118
15928088,28397,1,-118
15929268,28387,1,-117
15930440,28377,1,-118
15931624,28367,1,-117
15932800,28357,1,-118
15933980,28347,1,-108
15935172,28336,1,-118
15936360,28326,1,-118
15937544,28316,1,-118
15938724,28306,1,-118
15939904,28296,1,-118
15941084,28286,1,-118
15942264,28276,1,-117
15943440,28266,1,-108
15944632,28255,1,-118
15945816,28245,1,-108
15947004,28234,1,-118
15948184,28224,1,-118
15949364,28214,1,-118
15950544,28204,1,-108
15951732,28193,1,-117
15952908,28183,1,-118
15954096,28173,1,-117
15955268,28163,1,-118
15956448,28153,1,-108
15957636,28142,1,-118
15958816,28132,1,-108
15960004,28121,1,-118
15961192,28111,1,-118
15962372,28101,1,-118
15963552,28091,1,-118
15964732,28081,1,-118
15965916,28071,1,-118
15967096,28061,1,-108
15968292,28050,1,-118
15969472,28040,1,-118
15970652,28030,1,-108
15971840,28019,1,-118
15973020,28009,1,-118
15974200,27999,1,-118
15975380,27989,1,-118
15976568,27979,1,-117
15977740,27969,1,-116
15978908,27959,1,-107
15980088,27948,1,-117
15981260,27938,1,-118
15982448,27928,1,-119
15983644,27918,1,-118
15984824,27908,1,-108
15986016,27897,1,-117
15987192,27887,1,-117
15988364,27877,1,-118
15989544,27867,1,-108
15990732,27856,1,-118
15991920,27846,1,-118
15993100,27836,1,-108
15994288,27825,1,-129
15995452,27816,1,-117
15996624,27806,1,-118
15997804,27796,1,-107
15998988,27785,1,-119
16000180,27775,1,-118
16001360,27765,1,-117
16002536,27755,1,-116
16003704,27745,1,-108
16004892,27734,1,-118
16006072,27724,1,-108
16007264,27713,1,-129
16008432,27704,1,-116
16009600,27694,1,-117
16010776,27684,1,-108
16011964,27673,1,-117
16013140,27663,1,-108
16014328,27652,1,-118
16015512,27642,1,-118
16016692,27632,1,-108
16017880,27621,1,-117
16019056,27611,1,-118
16020236,27601,1,-117
16021412,27591,1,-118
16022596,27581,1,-118
16023776,27571,1,-108
16024964,27560,1,-117
16026140,27550,1,-118
16027320,27540,1,-108
16028508,27529,1,-118
16029692,27519,1,-118
16030876,27509,1,-118
16032056,27499,1,-116
16033224,27489,1,-118
16034404,27479,1,-117
16035580,27469,1,-118
16036760,27459,1,-118
16037944,27449,1,-118
16039124,27439,1,-108
16040312,27428,1,-116
16041480,27418,1,-118
16042660,27408,1,-118
16043848,27398,1,-117
16045024,27388,1,-107
16046208,27377,1,-118
16047396,27367,1,-116
16048564,27357,1,-118
16049744,27347,1,-118
16050932,27337,1,-118
16052120,27327,1,-118
16053304,27317,1,-118
16054484,27307,1,-118
16055664,27297,1,-108
16056852,27286,1,-117
16058028,27276,1,-117
16059204,27266,1,-118
16060384,27256,1,-108
16061576,27245,1,-118
16062756,27235,1,-117
16063932,27225,1,-118
16065112,27215,1,-117
16066288,27205,1,-118
16067468,27195,1,-108
16068660,27184,1,-108
16069848,27173,1,-117
16071024,27163,1,-118
16072204,27153,1,-118
16073384,27143,1,-117
16074560,27133,1,-118
16075740,27123,1,-118
16076924,27113,1,-118
16078104,27103,1,-116
16079272,27093,1,-106
16080448,27082,1,-117
16081620,27072,1,-107
16082804,27061,1,-118
16083988,27051,1,-117
16085164,27041,1,-118
16086344,27031,1,-117
16087520,27021,1,-117
16088692,27011,1,-108
16089880,27000,1,-118
16091064,26990,1,-118
16092248,26980,1,-108
16093436,26969,1,-129
16094604,26960,1,-108
16095792,26949,1,-118
16096972,26939,1,-117
16098148,26929,1,-118
16099332,26919,1,-118
16100512,26909,1,-107
16101696,26898,1,-116
16102864,26888,1,-118
16104044,26878,1,-117
16105220,26868,1,-108
16106408,26857,1,-130
16107584,26848,1,-107
16108768,26837,1,-118
16109948,26827,1,-118
16111128,26817,1,-108
16112316,26806,1,-117
16113492,26796,1,-118
16114672,26786,1,-118
16115856,26776,1,-108
16117048,26765,1,-117
16118224,26755,1,-118
16119404,26745,1,-130
16120576,26736,1,-107
16121760,26725,1,-118
16122948,26715,1,-107
16124132,26704,1,-118
16125312,26694,1,-108
16126500,26683,1,-118
16127680,26673,1,-119
16128872,26663,1,-118
16130056,26653,1,-117
16131232,26643,1,-118
16132412,26633,1,-106
16133588,26622,1,-118
16134776,26612,1,-108
16135964,26601,1,-118
16137144,26591,1,-118
16138328,26581,1,-118
16139508,26571,1,-107
16140692,26560,1,-130
16141864,26551,1,-107
16143048,26540,1,-118
16144228,26530,1,-118
16145408,26520,1,-118
16146592,26510,1,-117
16147768,26500,1,-107
16148948,26489,1,-130
16150124,26480,1,-108
16151312,26469,1,-117
16152488,26459,1,-118
16153672,26449,1,-118
16154852,26439,1,-117
16156028,26429,1,-108
16157216,26418,1,-118
16158396,26408,1,-107
16159580,26397,1,-117
16160752,26387,1,-119
16161948,26377,1,-129
16163116,26368,1,-106
16164292,26357,1,-131
16165472,26348,1,-107
16166656,26337,1,-118
16167836,26327,1,-118
16169020,26317,1,-117
16170196,26307,1,-108
16171384,26296,1,-118
16172564,26286,1,-118
16173744,26276,1,-117
16174920,26266,1,-118
16176108,26256,1,-118
16177292,26246,1,-118
16178472,26236,1,-108
16179660,26225,1,-108
16180848,26214,1,-117
16182024,26204,1,-118
16183204,26194,1,-118
16184384,26184,1,-118
16185564,26174,1,-117
16186740,26164,1,-118
16187920,26154,1,-117
16189096,26144,1,-118
16190276,26134,1,-108
16191464,26123,1,-117
16192640,26113,1,-118
16193820,26103,1,-107
16195004,26092,1,-118
16196184,26082,1,-118
16197372,26072,1,-118
16198556,26062,1,-118
16199740,26052,1,-108
16200928,26041,1,-118
16202108,26031,1,-117
16203284,26021,1,-118
16204464,26011,1,-108
16205652,26000,1,-117
16206828,25990,1,-118
16208012,25980,1,-117
16209188,25970,1,-118
16210368,25960,1,-108
16211556,25949,1,-116
16212724,25939,1,-117
16213900,25929,1,-118
16215084,25919,1,-108
16216272,25908,1,-118
16217452,25898,1,-116
16218620,25888,1,-131
16219800,25879,1,-118
16220980,25869,1,-117
16222156,25859,1,-108
16223352,25848,1,-117
16224528,25838,1,-118
16225708,25828,1,-108
16226896,25817,1,-117
16228072,25807,1,-117
16229248,25797,1,-119
16230444,25787,1,-117
16231620,25777,1,-117
16232796,25767,1,-108
16233984,25756,1,-118
16235164,25746,1,-108
16236352,25735,1,-117
16237528,25725,1,-118
16238712,25715,1,-118
16239892,25705,1,-118
16241072,25695,1,-117
16242248,25685,1,-108
16243436,25674,1,-117
16244612,25664,1,-118
16245796,25654,1,-117
16246972,25644,1,-108
16248160,25633,1,-118
16249340,25623,1,-107
16250524,25612,1,-118
16251712,25602,1,-118
16252892,25592,1,-119
16254084,25582,1,-118
16255264,25572,1,-107
16256444,25561,1,-118
16257628,25551,1,-117
16258804,25541,1,-118
16259984,25531,1,-118
16261172,25521,1,-118
16262352,25511,1,-118
16263532,25501,1,-116
16264700,25491,1,-117
16265872,25481,1,-118
16267052,25471,1,-108
16268240,25460,1,-118
16269428,25450,1,-118
16270608,25440,1,-107
16271788,25429,1,-128
16272948,25420,1,-116
16274116,25410,1,-118
16275296,25400,1,-118
16276476,25390,1,-118
16277664,25380,1,-108
16278852,25369,1,-118
16280032,25359,1,-117
16281204,25349,1,-108
16282392,25338,1,-118
16283572,25328,1,-118
16284760,25318,1,-118
16285940,25308,1,-116
16287108,25298,1,-117
16288280,25288,1,-116
16289448,25278,1,-108
16290636,25267,1,-107
16291816,25256,1,-118
16293004,25246,1,-118
16294184,25236,1,-118
16295364,25226,1,-118
16296544,25216,1,-118
16297724,25206,1,-118
16298904,25196,1,-108
16300100,25185,1,-118
16301280,25175,1,-116
16302448,25165,1,-118
16303628,25155,1,-117
16304800,25145,1,-108
16305988,25134,1,-118
16307168,25124,1,-118
16308352,25114,1,-118
16309536,25104,1,-118
16310716,25094,1,-116
16311884,25084,1,-108
16313076,25073,1,-118
16314256,25063,1,-108
16315452,25052,1,-118
16316632,25042,1,-118
16317812,25032,1,-118
16318992,25022,1,-117
16320164,25012,1,-118
16321344,25002,1,-118
16322524,24992,1,-108
16323716,24981,1,-117
16324888,24971,1,-108
16326076,24960,1,-117
16327252,24950,1,-119
16328444,24940,1,-118
16329632,24930,1,-118
16330816,24920,1,-118
16331996,24910,1,-118
16333176,24900,1,-108
16334368,24889,1,-116
16335536,24879,1,-118
16336716,24869,1,-108
16337904,24858,1,-118
16339092,24848,1,-116
16340260,24838,1,-118
16341440,24828,1,-117
16342612,24818,1,-118
16343792,24808,1,-118
16344972,24798,1,-108
16346164,24787,1,-117
16347336,24777,1,-108
16348524,24766,1,-118
16349704,24756,1,-118
16350884,24746,1,-118
16352064,24736,1,-118
16353244,24726,1,-107
16354428,24715,1,-119
16355620,24705,1,-118
16356800,24695,1,-116
16357968,24685,1,-108
16359156,24674,1,-118
16360340,24664,1,-108
16361532,24653,1,-130
16362704,24644,1,-108
16363892,24633,1,-130
16365064,24624,1,-107
16366244,24613,1,-117
16367420,24603,1,-108
16368612,24592,1,-118
16369796,24582,1,-118
16370976,24572,1,-118
16372156,24562,1,-118
16373340,24552,1,-118
16374520,24542,1,-118
16375700,24532,1,-118
16376884,24522,1,-118
16378068,24512,1,-107
16379248,24501,1,-118
16380428,24491,1,-108
16381616,24480,1,-118
16382796,24470,1,-130
16383968,24461,1,-118
16385152,24451,1,-118
16386336,24441,1,-107
16387520,24430,1,-117
16388696,24420,1,-117
16389872,24410,1,-117
16391048,24400,1,-108
16392240,24389,1,-117
16393416,24379,1,-116
16394584,24369,1,-117
16395760,24359,1,-117
16396936,24349,1,-129
16398104,24340,1,-107
16399288,24329,1,-118
16400468,24319,1,-108
16401656,24308,1,-106
16402832,24297,1,-117
16404008,24287,1,-118
16405188,24277,1,-117
16406364,24267,1,-117
16407540,24257,1,-118
16408724,24247,1,-117
16409900,24237,1,-117
16411076,24227,1,-116
16412244,24217,1,-108
16413432,24206,1,-116
16414596,24196,1,-108
16415792,24185,1,-116
16416960,24175,1,-117
16418136,24165,1,-117
16419312,24155,1,-117
16420488,24145,1,-118
16421676,24135,1,-117
16422852,24125,1,-118
16424036,24115,1,-108
16425224,24104,1,-117
16426400,24094,1,-117
16427576,24084,1,-117
16428752,24074,1,-117
16429928,24064,1,-108
16431124,24053,1,-117
16432300,24043,1,-117
16433476,24033,1,-117
16434652,24023,1,-108
16435840,24012,1,-117
16437016,24002,1,-117
16438192,23992,1,-118
16439376,23982,1,-118
16440556,23972,1,-117
16441732,23962,1,-116
16442900,23952,1,-116
16444068,23942,1,-108
16445256,23931,1,-118
16446436,23921,1,-118
16447620,23911,1,-108
16448808,23900,1,-116
16449976,23890,1,-116
16451144,23880,1,-117
16452320,23870,1,-117
16453496,23860,1,-118
16454680,23850,1,-118
16455860,23840,1,-108
16457048,23829,1,-117
16458224,23819,1,-106
16459400,23808,1,-118
16460580,23798,1,-118
16461760,23788,1,-118
16462944,23778,1,-117
16464120,23768,1,-116
16465288,23758,1,-116
16466456,23748,1,-107
16467636,23737,1,-117
16468812,23727,1,-108
16470000,23716,1,-118
16471184,23706,1,-107
16472368,23695,1,-118
16473548,23685,1,-117
16474724,23675,1,-118
16475904,23665,1,-118
16477092,23655,1,-118
16478276,23645,1,-108
16479464,23634,1,-118
16480644,23624,1,-117
16481820,23614,1,-118
16483000,23604,1,-118
16484188,23594,1,-117
16485364,23584,1,-118
16486548,23574,1,-118
16487728,23564,1,-116
16488892,23554,1,-116
16490060,23544,1,-107
16491240,23533,1,-118
16492424,23523,1,-118
16493608,23513,1,-118
16494788,23503,1,-117
16495964,23493,1,-118
16497144,23483,1,-117
16498320,23473,1,-118
16499500,23463,1,-108
16500688,23452,1,-118
16501868,23442,1,-118
16503048,23432,1,-108
16504236,23421,1,-116
16505404,23411,1,-117
16506580,23401,1,-118
16507768,23391,1,-118
16508952,23381,1,-130
16510124,23372,1,-107
16511308,23361,1,-118
16512488,23351,1,-106
16513664,23340,1,-108
16514852,23329,1,-117
16516028,23319,1,-118
16517212,23309,1,-118
16518392,23299,1,-116
16519560,23289,1,-116
16520728,23279,1,-118
16521916,23269,1,-117
16523092,23259,1,-118
16524272,23249,1,-107
16525456,23238,1,-118
16526644,23228,1,-117
16527820,23218,1,-108
16529008,23207,1,-117
16530184,23197,1,-129
16531352,23188,1,-108
16532544,23177,1,-118
16533724,23167,1,-116
16534892,23157,1,-117
16536068,23147,1,-117
16537240,23137,1,-117
16538416,23127,1,-118
16539596,23117,1,-108
16540788,23106,1,-118
16541968,23096,1,-118
16543148,23086,1,-117
16544324,23076,1,-118
16545504,23066,1,-108
16546692,23055,1,-117
16547864,23045,1,-108
16549052,23034,1,-117
16550228,23024,1,-128
16551388,23015,1,-116
16552556,23005,1,-118
16553736,22995,1,-117
16554912,22985,1,-108
16556108,22974,1,-117
16557284,22964,1,-108
16558472,22953,1,-118
16559652,22943,1,-116
16560820,22933,1,-108
16562008,22922,1,-118
16563188,22912,1,-130
16564360,22903,1,-118
16565540,22893,1,-117
16566716,22883,1,-108
16567904,22872,1,-108
16569092,22861,1,-118
16570272,22851,1,-108
16571464,22840,1,-118
16572644,22830,1,-117
16573820,22820,1,-118
16575000,22810,1,-118
16576180,22800,1,-117
16577356,22790,1,-118
16578536,22780,1,-118
16579720,22770,1,-108
16580908,22759,1,-117
16582084,22749,1,-118
16583264,22739,1,-108
16584452,22728,1,-117
16585628,22718,1,-118
16586812,22708,1,-118
16587992,22698,1,-118
16589172,22688,1,-108
16590360,22677,1,-117
16591536,22667,1,-118
16592716,22657,1,-118
16593904,22647,1,-118
16595084,22637,1,-118
16596264,22627,1,-118
16597444,22617,1,-116
16598612,22607,1,-107
16599796,22596,1,-118
16600976,22586,1,-118
16602160,22576,1,-108
16603348,22565,1,-117
16604524,22555,1,-117
16605700,22545,1,-118
16606880,22535,1,-118
16608060,22525,1,-117
16609236,22515,1,-118
16610420,22505,1,-118
16611600,22495,1,-107
16612784,22484,1,-118
16613964,22474,1,-117
16615140,22464,1,-108
16616328,22453,1,-118
16617512,22443,1,-116
16618680,22433,1,-117
16619856,22423,1,-118
16621036,22413,1,-117
16622212,22403,1,-117
16623384,22393,1,-107
16624568,22382,1,-108
16625764,22371,1,-116
16626932,22361,1,-117
16628104,22351,1,-116
16629272,22341,1,-118
16630452,22331,1,-118
16631632,22321,1,-118
16632812,22311,1,-118
16633996,22301,1,-108
16635184,22290,1,-116
16636352,22280,1,-117
16637524,22270,1,-118
16638704,22260,1,-108
16639892,22249,1,-119
16641088,22239,1,-118
16642268,22229,1,-117
16643444,22219,1,-118
16644624,22209,1,-117
16645800,22199,1,-107
16646984,22188,1,-118
16648164,22178,1,-118
16649348,22168,1,-117
16650524,22158,1,-117
16651700,22148,1,-118
16652880,22138,1,-107
16654064,22127,1,-116
16655232,22117,1,-118
16656416,22107,1,-108
16657604,22096,1,-117
16658780,22086,1,-117
16659956,22076,1,-118
16661136,22066,1,-117
16662312,22056,1,-118
16663492,22046,1,-118
16664676,22036,1,-117
16665852,22026,1,-118
16667032,22016,1,-106
16668208,22005,1,-118
16669388,21995,1,-117
16670564,21985,1,-107
16671744,21974,1,-119
16672936,21964,1,-118
16674116,21954,1,-117
16675292,21944,1,-118
16676472,21934,1,-117
16677648,21924,1,-118
16678836,21914,1,-108
16680028,21903,1,-116
16681196,21893,1,-107
16682376,21882,1,-116
16683544,21872,1,-117
16684720,21862,1,-118
16685900,21852,1,-117
16687076,21842,1,-118
16688260,21832,1,-117
16689436,21822,1,-108
16690624,21811,1,-118
16691804,21801,1,-106
16692980,21790,1,-118
16694168,21780,1,-118
16695352,21770,1,-117
16696528,21760,1,-117
16697704,21750,1,-117
16698880,21740,1,-117
16700052,21730,1,-117
16701228,21720,1,-108
16702416,21709,1,-118
16703600,21699,1,-118
16704780,21689,1,-118
16705960,21679,1,-117
16707136,21669,1,-118
16708316,21659,1,-117
16709492,21649,1,-118
16710676,21639,1,-108
16711864,21628,1,-118
16713044,21618,1,-108
16714232,21607,1,-117
16715408,21597,1,-118
16716596,21587,1,-117
16717772,21577,1,-118
16718960,21567,1,-117
16720136,21557,1,-118
16721316,21547,1,-116
16722484,21537,1,-117
16723660,21527,1,-106
16724836,21516,1,-119
16726032,21506,1,-117
16727208,21496,1,-118
16728388,21486,1,-117
16729564,21476,1,-117
16730740,21466,1,-118
16731920,21456,1,-118
16733100,21446,1,-118
16734284,21436,1,-108
16735472,21425,1,-106
16736648,21414,1,-118
16737828,21404,1,-117
16739004,21394,1,-118
16740184,21384,1,-117
16741360,21374,1,-118
16742544,21364,1,-108
16743732,21353,1,-117
16744908,21343,1,-118
16746088,21333,1,-117
16747264,21323,1,-108
16748452,21312,1,-118
16749636,21302,1,-108
16750824,21291,1,-118
16752004,21281,1,-129
16753172,21272,1,-106
16754348,21261,1,-118
16755536,21251,1,-116
16756704,21241,1,-118
16757888,21231,1,-106
16759064,21220,1,-117
16760240,21210,1,-118
16761428,21200,1,-118
16762616,21190,1,-118
16763796,21180,1,-108
16764988,21169,1,-118
16766168,21159,1,-116
16767336,21149,1,-117
16768512,21139,1,-108
16769704,21128,1,-117
16770880,21118,1,-117
16772056,21108,1,-108
16773248,21097,1,-129
16774416,21088,1,-118
16775596,21078,1,-117
16776772,21068,1,-108
16777960,21057,1,-118
16779148,21047,1,-118
16780332,21037,1,-107
16781512,21026,1,-118
16782696,21016,1,-118
16783876,21006,1,-118
16785056,20996,1,-118
16786244,20986,1,-117
16787420,20976,1,-118
16788604,20966,1,-118
16789784,20956,1,-107
16790968,20945,1,-118
16792148,20935,1,-108
16793336,20924,1,-118
16794516,20914,1,-119
16795708,20904,1,-118
16796888,20894,1,-117
16798064,20884,1,-107
16799248,20873,1,-118
16800428,20863,1,-117
16801604,20853,1,-117
16802780,20843,1,-108
16803972,20832,1,-116
16805136,20822,1,-117
16806312,20812,1,-117
16807488,20802,1,-118
16808668,20792,1,-117
16809844,20782,1,-118
16811028,20772,1,-107
16812212,20761,1,-118
16813392,20751,1,-117
16814568,20741,1,-118
16815748,20731,1,-117
16816924,20721,1,-117
16818100,20711,1,-108
16819292,20700,1,-117
16820468,20690,1,-118
16821648,20680,1,-117
16822824,20670,1,-117
16824000,20660,1,-108
16825188,20649,1,-117
16826364,20639,1,-117
16827536,20629,1,-118
16828716,20619,1,-117
16829892,20609,1,-118
16831072,20599,1,-117
16832248,20589,1,-118
16833428,20579,1,-108
16834620,20568,1,-116
16835788,20558,1,-117
16836964,20548,1,-117
16838140,20538,1,-117
16839316,20528,1,-108
16840504,20517,1,-129
16841672,20508,1,-118
16842852,20498,1,-117
16844028,20488,1,-108
16845216,20477,1,-117
16846392,20467,1,-107
16847572,20456,1,-118
16848760,20446,1,-118
16849944,20436,1,-118
16851124,20426,1,-117
16852300,20416,1,-108
16853488,20405,1,-117
16854660,20395,1,-117
16855836,20385,1,-118
16857016,20375,1,-108
16858212,20364,1,-117
16859388,20354,1,-118
16860568,20344,1,-107
16861748,20333,1,-116
16862916,20323,1,-118
16864096,20313,1,-129
16865264,20304,1,-108
16866456,20293,1,-117
16867628,20283,1,-116
16868796,20273,1,-118
