timestamp,position,count,us_enc,enc/us
10458592,29396,1,73,0.01369863
10459768,29412,1,68,0.014705882
10460936,29429,1,65,0.015384615
10462112,29447,1,68,0.014705882
10463284,29464,1,72,0.013888889
10464440,29480,1,72,0.013888889
10465596,29496,1,68,0.014705882
10466760,29513,1,68,0.014705882
10467928,29530,1,72,0.013888889
10469092,29546,1,68,0.014705882
10470260,29563,1,72,0.013888889
10471416,29579,1,68,0.014705882
10472588,29596,1,68,0.014705882
10473756,29613,1,68,0.014705882
10474920,29630,1,72,0.013888889
10476072,29646,1,72,0.013888889
10477228,29662,1,68,0.014705882
10478400,29679,1,65,0.015384615
10479576,29697,1,68,0.014705882
10480748,29714,1,72,0.013888889
10481904,29730,1,68,0.014705882
10483072,29747,1,68,0.014705882
10484240,29764,1,67,0.014925373
10485388,29781,1,73,0.01369863
10486564,29797,1,68,0.014705882
10487728,29814,1,65,0.015384615
10488912,29832,1,68,0.014705882
10490076,29849,1,67,0.014925373
10491220,29866,1,73,0.01369863
10492396,29882,1,71,0.014084507
10493544,29898,1,68,0.014705882
10494716,29915,1,65,0.015384615
10495892,29933,1,72,0.013888889
10497052,29949,1,68,0.014705882
10498208,29966,1,73,0.01369863
10499376,29982,1,68,0.014705882
10500540,29999,1,68,0.014705882
10501704,30016,1,68,0.014705882
10502868,30033,1,71,0.014084507
10504016,30049,1,69,0.014492754
10505192,30066,1,68,0.014705882
10506360,30083,1,68,0.014705882
10507516,30100,1,73,0.01369863
10508684,30116,1,67,0.014925373
10509828,30133,1,73,0.01369863
10511004,30149,1,68,0.014705882
10512168,30166,1,68,0.014705882
10513332,30183,1,68,0.014705882
10514504,30200,1,68,0.014705882
10515668,30217,1,68,0.014705882
10516836,30234,1,68,0.014705882
10518000,30251,1,72,0.013888889
10519156,30267,1,68,0.014705882
10520320,30284,1,68,0.014705882
10521488,30301,1,68,0.014705882
10522660,30318,1,72,0.013888889
10523816,30334,1,68,0.014705882
10524980,30351,1,71,0.014084507
10526128,30367,1,69,0.014492754
10527304,30384,1,65,0.015384615
10528480,30402,1,68,0.014705882
10529644,30419,1,67,0.014925373
10530796,30436,1,73,0.01369863
10531972,30452,1,68,0.014705882
10533136,30469,1,68,0.014705882
10534304,30486,1,71,0.014084507
10535452,30502,1,68,0.014705882
10536624,30519,1,72,0.013888889
10537780,30535,1,67,0.014925373
10538928,30552,1,73,0.01369863
10540108,30568,1,68,0.014705882
10541276,30585,1,68,0.014705882
10542440,30602,1,72,0.013888889
10543596,30618,1,72,0.013888889
10544748,30634,1,68,0.014705882
10545920,30651,1,68,0.014705882
10547088,30668,1,68,0.014705882
10548260,30685,1,68,0.014705882
10549424,30702,1,72,0.013888889
10550584,30718,1,68,0.014705882
10551748,30735,1,67,0.014925373
10552896,30752,1,69,0.014492754
10554080,30769,1,68,0.014705882
10555248,30786,1,68,0.014705882
10556412,30803,1,64,0.015625
10557580,30821,1,73,0.01369863
10558748,30837,1,68,0.014705882
10559912,30854,1,67,0.014925373
10561060,30871,1,69,0.014492754
10562244,30888,1,68,0.014705882
10563408,30905,1,71,0.014084507
10564556,30921,1,69,0.014492754
10565736,30938,1,68,0.014705882
10566900,30955,1,72,0.013888889
10568056,30971,1,68,0.014705882
10569220,30988,1,67,0.014925373
10570368,31005,1,73,0.01369863
10571540,31021,1,67,0.014925373
10572688,31038,1,73,0.01369863
10573868,31054,1,68,0.014705882
10575032,31071,1,72,0.013888889
10576188,31087,1,72,0.013888889
10577344,31103,1,68,0.014705882
10578508,31120,1,68,0.014705882
10579676,31137,1,68,0.014705882
10580840,31154,1,68,0.014705882
10582004,31171,1,68,0.014705882
10583176,31188,1,68,0.014705882
10584340,31205,1,67,0.014925373
10585488,31222,1,73,0.01369863
10586664,31238,1,68,0.014705882
10587828,31255,1,67,0.014925373
10588976,31272,1,73,0.01369863
10590148,31288,1,69,0.014492754
10591324,31305,1,68,0.014705882
10592480,31322,1,72,0.013888889
10593644,31338,1,67,0.014925373
10594792,31355,1,73,0.01369863
10595960,31371,1,72,0.013888889
10597116,31387,1,77,0.012987013
10598280,31402,1,76,0.013157895
10599420,31417,1,78,0.012820513
10600592,31432,1,81,0.012345679
10601728,31446,1,87,0.011494253
10602860,31459,1,88,0.011363636
10604004,31472,1,101,0.00990099
10605116,31483,1,95,0.010526316
10606264,31495,1,106,0.009433962
10607432,31506,1,122,0.008196721
10608536,31515,1,117,0.008547009
10609712,31525,1,128,0.0078125
10610864,31534,1,142,0.007042254
10612000,31542,1,161,0.00621118
10613132,31549,1,188,0.005319149
10614260,31555,1,222,0.004504505
10615372,31560,1,223,0.004484305
10616488,31565,1,224,0.004464286
10617612,31570,1,368,0.002717391
10618716,31573,1,279,0.003584229
10619832,31577,1,369,0.002710027
10620940,31580,1,373,0.002680965
10622060,31583,1,279,0.003584229
10623176,31587,1,552,0.001811594
10624280,31589,1,369,0.002710027
10625388,31592,1,546,0.001831502
10626480,31594,1,370,0.002702703
10627592,31597,1,544,0.001838235
10628680,31599,1,552,0.001811594
10629784,31601,1,1080,0.000925926
10630864,31602,1,556,0.001798561
10631976,31604,1,574,0.00174216
10633124,31606,1,1100,0.000909091
10634224,31607,1,1084,0.000922509
10635308,31608,1,1140,0.000877193
10636448,31609,1,1128,0.000886525
10637576,31610,3,1180,0.000847458
10638756,31611,140,3428,0.000291715
10642184,31612,158,3720,0.000268817
10645904,31613,62,2228,0.000448833
10648132,31614,29,1680,0.000595238
10649812,31615,11,1356,0.000737463
10651168,31616,1,1160,0.000862069
10652328,31617,16,1456,0.000686813
10653784,31618,112,2964,0.000337382
10656748,31619,1237,-10000,-0.0001
10679460,31618,22,-408,-0.00245098
10679868,31617,1,-95,-0.010526316
10681296,31602,1,-91,-0.010989011
10682580,31588,1,-112,-0.008928571
10683708,31578,1,-124,-0.008064516
10684828,31569,1,-131,-0.007633588
10686012,31560,1,-191,-0.005235602
10687160,31554,1,-226,-0.004424779
10688292,31549,1,-228,-0.004385965
10689432,31544,1,-284,-0.003521127
10690568,31540,1,-192,-0.005208333
10691724,31534,1,-165,-0.006060606
10692884,31527,1,-146,-0.006849315
10694052,31519,1,-130,-0.007692308
10695224,31510,1,-106,-0.009433962
10696400,31499,1,-100,-0.01
10697600,31487,1,-92,-0.010869565
10698804,31474,1,-92,-0.010869565
10700000,31461,1,-83,-0.012048193
10701164,31447,1,-83,-0.012048193
10702328,31433,1,-78,-0.012820513
10703500,31418,1,-78,-0.012820513
10704672,31403,1,-83,-0.012048193
10705840,31389,1,-74,-0.013513514
10707028,31373,1,-73,-0.01369863
10708208,31357,1,-78,-0.012820513
10709384,31342,1,-74,-0.013513514
10710568,31326,1,-74,-0.013513514
10711752,31310,1,-74,-0.013513514
10712936,31294,1,-74,-0.013513514
10714124,31278,1,-69,-0.014492754
10715308,31261,1,-74,-0.013513514
10716504,31245,1,-70,-0.014285714
10717696,31228,1,-74,-0.013513514
10718880,31212,1,-74,-0.013513514
10720064,31196,1,-70,-0.014285714
10721256,31179,1,-70,-0.014285714
10722452,31162,1,-70,-0.014285714
10723644,31145,1,-70,-0.014285714
10724840,31128,1,-70,-0.014285714
10726032,31111,1,-70,-0.014285714
10727224,31094,1,-70,-0.014285714
10728416,31077,1,-67,-0.014925373
10729628,31059,1,-70,-0.014285714
10730820,31042,1,-70,-0.014285714
10732012,31025,1,-67,-0.014925373
10733220,31007,1,-69,-0.014492754
10734404,30990,1,-66,-0.015151515
10735596,30972,1,-71,-0.014084507
10736804,30955,1,-70,-0.014285714
10737996,30938,1,-70,-0.014285714
10739192,30921,1,-67,-0.014925373
10740400,30903,1,-73,-0.01369863
10741576,30887,1,-66,-0.015151515
10742776,30869,1,-70,-0.014285714
10743976,30852,1,-70,-0.014285714
10745168,30835,1,-70,-0.014285714
10746360,30818,1,-66,-0.015151515
10747556,30800,1,-71,-0.014084507
10748764,30783,1,-70,-0.014285714
10749964,30766,1,-69,-0.014492754
10751148,30749,1,-66,-0.015151515
10752340,30731,1,-74,-0.013513514
10753536,30715,1,-70,-0.014285714
10754728,30698,1,-66,-0.015151515
10755928,30680,1,-66,-0.015151515
10757128,30662,1,-70,-0.014285714
10758320,30645,1,-71,-0.014084507
10759528,30628,1,-69,-0.014492754
10760712,30611,1,-70,-0.014285714
10761904,30594,1,-70,-0.014285714
10763096,30577,1,-67,-0.014925373
10764312,30559,1,-69,-0.014492754
10765500,30542,1,-69,-0.014492754
10766680,30525,1,-70,-0.014285714
10767884,30508,1,-66,-0.015151515
10769076,30490,1,-74,-0.013513514
10770268,30474,1,-70,-0.014285714
10771468,30457,1,-67,-0.014925373
10772680,30439,1,-69,-0.014492754
10773864,30422,1,-70,-0.014285714
10775056,30405,1,-66,-0.015151515
10776248,30387,1,-70,-0.014285714
10777448,30370,1,-70,-0.014285714
10778648,30353,1,-70,-0.014285714
10779840,30336,1,-70,-0.014285714
10781032,30319,1,-70,-0.014285714
10782228,30302,1,-70,-0.014285714
10783420,30285,1,-70,-0.014285714
10784612,30268,1,-70,-0.014285714
10785812,30251,1,-70,-0.014285714
10787004,30234,1,-74,-0.013513514
10788188,30218,1,-66,-0.015151515
10789392,30200,1,-66,-0.015151515
10790596,30182,1,-70,-0.014285714
10791788,30165,1,-67,-0.014925373
10793004,30147,1,-69,-0.014492754
10794188,30130,1,-70,-0.014285714
10795380,30113,1,-67,-0.014925373
10796592,30095,1,-69,-0.014492754
10797776,30078,1,-70,-0.014285714
10798968,30061,1,-66,-0.015151515
10800168,30043,1,-70,-0.014285714
10801372,30026,1,-70,-0.014285714
10802564,30009,1,-66,-0.015151515
10803768,29991,1,-70,-0.014285714
10804960,29974,1,-70,-0.014285714
10806152,29957,1,-66,-0.015151515
10807352,29939,1,-71,-0.014084507
10808560,29922,1,-69,-0.014492754
10809744,29905,1,-70,-0.014285714
10810940,29888,1,-70,-0.014285714
10812132,29871,1,-70,-0.014285714
10813324,29854,1,-67,-0.014925373
10814540,29836,1,-70,-0.014285714
10815732,29819,1,-69,-0.014492754
10816920,29802,1,-70,-0.014285714
10818112,29785,1,-66,-0.015151515
10819304,29767,1,-71,-0.014084507
10820512,29750,1,-70,-0.014285714
10821704,29733,1,-66,-0.015151515
10822892,29715,1,-70,-0.014285714
10824096,29698,1,-70,-0.014285714
10825288,29681,1,-70,-0.014285714
10826480,29664,1,-70,-0.014285714
10827672,29647,1,-70,-0.014285714
10828868,29630,1,-70,-0.014285714
10830060,29613,1,-66,-0.015151515
10831260,29595,1,-70,-0.014285714
10832452,29578,1,-70,-0.014285714
10833644,29561,1,-66,-0.015151515
10834848,29543,1,-70,-0.014285714
10836044,29526,1,-70,-0.014285714
10837236,29509,1,-70,-0.014285714
10838428,29492,1,-70,-0.014285714
10839620,29475,1,-70,-0.014285714
10840816,29458,1,-70,-0.014285714
10842008,29441,1,-67,-0.014925373
10843224,29423,1,-69,-0.014492754
10844408,29406,1,-69,-0.014492754
10845596,29389,1,-70,-0.014285714
10846788,29372,1,-70,-0.014285714
10847984,29355,1,-70,-0.014285714
10849176,29338,1,-70,-0.014285714
10850376,29321,1,-66,-0.015151515
10851568,29303,1,-74,-0.013513514
10852760,29287,1,-70,-0.014285714
10853956,29270,1,-70,-0.014285714
10855148,29253,1,-66,-0.015151515
10856340,29235,1,-71,-0.014084507
10857552,29218,1,-70,-0.014285714
10858744,29201,1,-69,-0.014492754
10859932,29184,1,-70,-0.014285714
10861128,29167,1,-73,-0.01369863
10862308,29151,1,-74,-0.013513514
10863492,29135,1,-74,-0.013513514
10864680,29119,1,-83,-0.012048193
10865844,29105,1,-78,-0.012820513
10867020,29090,1,-88,-0.011363636
10868172,29077,1,-88,-0.011363636
10869324,29064,1,-95,-0.010526316
10870468,29052,1,-104,-0.009615385
10871612,29041,1,-103,-0.009708738
10872748,29030,1,-118,-0.008474576
10873932,29020,1,-130,-0.007692308
10875104,29011,1,-131,-0.007633588
10876284,29002,1,-165,-0.006060606
10877440,28995,1,-165,-0.006060606
10878600,28988,1,-190,-0.005263158
10879740,28982,1,-192,-0.005208333
10880892,28976,1,-227,-0.004405286
10882028,28971,1,-285,-0.003508772
10883168,28967,1,-282,-0.003546099
10884296,28963,1,-372,-0.002688172
10885412,28960,1,-373,-0.002680965
10886532,28957,1,-373,-0.002680965
10887652,28954,1,-554,-0.001805054
10888760,28952,1,-556,-0.001798561
10889872,28950,1,-560,-0.001785714
10890992,28948,1,-560,-0.001785714
10892112,28946,1,-550,-0.001818182
10893212,28944,1,-556,-0.001798561
10894324,28942,1,-377,-0.00265252
10895456,28939,1,-1100,-0.000909091
10896556,28938,1,-556,-0.001798561
10897668,28936,1,-1164,-0.000859107
10898832,28935,1,-1092,-0.000915751
10899924,28934,1,-1160,-0.000862069
10901084,28933,1,-1164,-0.000859107
10902248,28932,1,-586,-0.001706485
10903420,28930,1,-1172,-0.000853242
10904592,28929,3,-1148,-0.00087108
10905740,28928,31,-1680,-0.000595238
10907420,28927,363,-7104,-0.000140766
10914524,28926,161,-3828,-0.000261233
10918352,28925,32,-1772,-0.000564334
10920124,28924,1,-1236,-0.000809061
10921360,28923,1,-1188,-0.000841751
10922548,28922,1,-1156,-0.000865052
10923704,28921,1,-586,-0.001706485
10924876,28919,1173,-10000,-0.0001
10946420,28918,17,-340,-0.002941176
10946760,28917,1,-268,-0.003731343
10948104,28912,1,-240,-0.004166667
10949304,28907,1,-280,-0.003571429
10950424,28903,1,-282,-0.003546099
10951552,28899,1,-560,-0.001785714
10952672,28897,1,-564,-0.00177305
10953800,28895,1,-1112,-0.000899281
10954912,28894,1,-1108,-0.000902527
10956020,28893,1,-1156,-0.000865052
10957176,28892,1,-582,-0.001718213
10958340,28890,1,-389,-0.002570694
10959508,28887,1,-227,-0.004405286
10960644,28882,1,-226,-0.004424779
10961776,28877,1,-229,-0.004366812
10962924,28872,1,-192,-0.005208333
10964080,28866,1,-192,-0.005208333
10965236,28860,1,-191,-0.005235602
10966384,28854,1,-191,-0.005235602
10967532,28848,1,-165,-0.006060606
10968692,28841,1,-143,-0.006993007
10969840,28833,1,-168,-0.005952381
10971016,28826,1,-146,-0.006849315
10972188,28818,1,-146,-0.006849315
10973356,28810,1,-146,-0.006849315
10974528,28802,1,-130,-0.007692308
10975704,28793,1,-131,-0.007633588
10976884,28784,1,-130,-0.007692308
10978060,28775,1,-131,-0.007633588
10979240,28766,1,-119,-0.008403361
10980436,28756,1,-129,-0.007751938
10981604,28747,1,-129,-0.007751938
10982772,28738,1,-130,-0.007692308
10983944,28729,1,-129,-0.007751938
10985112,28720,1,-130,-0.007692308
10986288,28711,1,-118,-0.008474576
10987476,28701,1,-130,-0.007692308
10988652,28692,1,-118,-0.008474576
10989840,28682,1,-119,-0.008403361
10991032,28672,1,-118,-0.008474576
10992212,28662,1,-118,-0.008474576
10993392,28652,1,-118,-0.008474576
10994572,28642,1,-119,-0.008403361
10995768,28632,1,-118,-0.008474576
10996948,28622,1,-118,-0.008474576
10998136,28612,1,-118,-0.008474576
10999324,28602,1,-118,-0.008474576
11000508,28592,1,-117,-0.008547009
11001684,28582,1,-118,-0.008474576
11002864,28572,1,-118,-0.008474576
11004052,28562,1,-118,-0.008474576
11005232,28552,1,-118,-0.008474576
11006420,28542,1,-119,-0.008403361
11007612,28532,1,-118,-0.008474576
11008792,28522,1,-118,-0.008474576
11009972,28512,1,-118,-0.008474576
11011160,28502,1,-108,-0.009259259
11012348,28491,1,-117,-0.008547009
11013524,28481,1,-107,-0.009345794
11014704,28470,1,-118,-0.008474576
11015892,28460,1,-118,-0.008474576
11017080,28450,1,-119,-0.008403361
11018276,28440,1,-118,-0.008474576
11019456,28430,1,-118,-0.008474576
11020636,28420,1,-118,-0.008474576
11021816,28410,1,-107,-0.009345794
11022996,28399,1,-118,-0.008474576
11024184,28389,1,-118,-0.008474576
11025364,28379,1,-119,-0.008403361
11026560,28369,1,-117,-0.008547009
11027736,28359,1,-119,-0.008403361
11028928,28349,1,-118,-0.008474576
11030116,28339,1,-130,-0.007692308
11031288,28330,1,-118,-0.008474576
11032476,28320,1,-108,-0.009259259
11033672,28309,1,-108,-0.009259259
11034860,28298,1,-118,-0.008474576
11036040,28288,1,-108,-0.009259259
11037228,28277,1,-118,-0.008474576
11038408,28267,1,-109,-0.009174312
11039608,28256,1,-119,-0.008403361
11040804,28246,1,-118,-0.008474576
11041992,28236,1,-118,-0.008474576
11043172,28226,1,-117,-0.008547009
11044348,28216,1,-118,-0.008474576
11045528,28206,1,-109,-0.009174312
11046728,28195,1,-118,-0.008474576
11047916,28185,1,-108,-0.009259259
11049108,28174,1,-118,-0.008474576
11050288,28164,1,-118,-0.008474576
11051468,28154,1,-107,-0.009345794
11052648,28143,1,-132,-0.007575758
11053836,28134,1,-108,-0.009259259
11055024,28123,1,-118,-0.008474576
11056208,28113,1,-108,-0.009259259
11057400,28102,1,-119,-0.008403361
11058592,28092,1,-118,-0.008474576
11059772,28082,1,-108,-0.009259259
11060960,28071,1,-118,-0.008474576
11062140,28061,1,-117,-0.008547009
11063316,28051,1,-118,-0.008474576
11064496,28041,1,-108,-0.009259259
11065684,28030,1,-116,-0.00862069
11066852,28020,1,-118,-0.008474576
11068040,28010,1,-108,-0.009259259
11069228,27999,1,-118,-0.008474576
11070416,27989,1,-118,-0.008474576
11071600,27979,1,-119,-0.008403361
11072792,27969,1,-118,-0.008474576
11073980,27959,1,-119,-0.008403361
11075172,27949,1,-118,-0.008474576
11076352,27939,1,-118,-0.008474576
11077532,27929,1,-108,-0.009259259
11078728,27918,1,-118,-0.008474576
11079908,27908,1,-118,-0.008474576
11081088,27898,1,-118,-0.008474576
11082268,27888,1,-108,-0.009259259
11083456,27877,1,-118,-0.008474576
11084636,27867,1,-118,-0.008474576
11085824,27857,1,-118,-0.008474576
11087008,27847,1,-118,-0.008474576
11088188,27837,1,-108,-0.009259259
11089380,27826,1,-117,-0.008547009
11090556,27816,1,-108,-0.009259259
11091748,27805,1,-118,-0.008474576
11092928,27795,1,-118,-0.008474576
11094112,27785,1,-118,-0.008474576
11095292,27775,1,-119,-0.008403361
11096484,27765,1,-118,-0.008474576
11097664,27755,1,-118,-0.008474576
11098852,27745,1,-118,-0.008474576
11100040,27735,1,-118,-0.008474576
11101228,27725,1,-108,-0.009259259
11102416,27714,1,-118,-0.008474576
11103596,27704,1,-108,-0.009259259
11104788,27693,1,-118,-0.008474576
11105968,27683,1,-108,-0.009259259
11107156,27672,1,-118,-0.008474576
11108336,27662,1,-118,-0.008474576
11109524,27652,1,-118,-0.008474576
11110704,27642,1,-118,-0.008474576
11111884,27632,1,-108,-0.009259259
11113076,27621,1,-117,-0.008547009
11114252,27611,1,-118,-0.008474576
11115440,27601,1,-118,-0.008474576
11116628,27591,1,-118,-0.008474576
11117808,27581,1,-118,-0.008474576
11118988,27571,1,-118,-0.008474576
11120168,27561,1,-118,-0.008474576
11121348,27551,1,-119,-0.008403361
11122540,27541,1,-108,-0.009259259
11123736,27530,1,-118,-0.008474576
11124924,27520,1,-108,-0.009259259
11126112,27509,1,-118,-0.008474576
11127292,27499,1,-119,-0.008403361
11128484,27489,1,-118,-0.008474576
11129672,27479,1,-118,-0.008474576
11130860,27469,1,-118,-0.008474576
11132048,27459,1,-108,-0.009259259
11133236,27448,1,-118,-0.008474576
11134420,27438,1,-108,-0.009259259
11135608,27427,1,-119,-0.008403361
11136800,27417,1,-118,-0.008474576
11137980,27407,1,-118,-0.008474576
11139168,27397,1,-117,-0.008547009
11140344,27387,1,-119,-0.008403361
11141536,27377,1,-118,-0.008474576
11142716,27367,1,-117,-0.008547009
11143888,27357,1,-118,-0.008474576
11145076,27347,1,-109,-0.009174312
11146280,27336,1,-108,-0.009259259
11147468,27325,1,-108,-0.009259259
11148656,27314,1,-118,-0.008474576
11149836,27304,1,-108,-0.009259259
11151024,27293,1,-118,-0.008474576
11152204,27283,1,-118,-0.008474576
11153392,27273,1,-118,-0.008474576
11154580,27263,1,-117,-0.008547009
11155756,27253,1,-108,-0.009259259
11156948,27242,1,-118,-0.008474576
11158128,27232,1,-118,-0.008474576
11159316,27222,1,-118,-0.008474576
11160504,27212,1,-108,-0.009259259
11161700,27201,1,-118,-0.008474576
11162880,27191,1,-118,-0.008474576
11164060,27181,1,-117,-0.008547009
11165236,27171,1,-118,-0.008474576
11166416,27161,1,-108,-0.009259259
11167604,27150,1,-118,-0.008474576
11168792,27140,1,-108,-0.009259259
11169980,27129,1,-118,-0.008474576
11171160,27119,1,-118,-0.008474576
11172348,27109,1,-118,-0.008474576
11173528,27099,1,-118,-0.008474576
11174712,27089,1,-108,-0.009259259
11175900,27078,1,-118,-0.008474576
11177084,27068,1,-118,-0.008474576
11178264,27058,1,-118,-0.008474576
11179444,27048,1,-108,-0.009259259
11180636,27037,1,-117,-0.008547009
11181812,27027,1,-119,-0.008403361
11183004,27017,1,-118,-0.008474576
11184188,27007,1,-118,-0.008474576
11185372,26997,1,-118,-0.008474576
11186552,26987,1,-118,-0.008474576
11187732,26977,1,-108,-0.009259259
11188920,26966,1,-118,-0.008474576
11190108,26956,1,-119,-0.008403361
11191304,26946,1,-108,-0.009259259
11192492,26935,1,-118,-0.008474576
11193672,26925,1,-118,-0.008474576
11194852,26915,1,-108,-0.009259259
11196040,26904,1,-119,-0.008403361
11197232,26894,1,-118,-0.008474576
11198420,26884,1,-118,-0.008474576
11199604,26874,1,-118,-0.008474576
11200784,26864,1,-108,-0.009259259
11201972,26853,1,-117,-0.008547009
11203144,26843,1,-118,-0.008474576
11204324,26833,1,-108,-0.009259259
11205512,26822,1,-119,-0.008403361
11206708,26812,1,-129,-0.007751938
11207876,26803,1,-118,-0.008474576
11209056,26793,1,-118,-0.008474576
11210236,26783,1,-117,-0.008547009
11211412,26773,1,-108,-0.009259259
11212600,26762,1,-119,-0.008403361
11213792,26752,1,-108,-0.009259259
11214988,26741,1,-118,-0.008474576
11216168,26731,1,-108,-0.009259259
11217356,26720,1,-118,-0.008474576
11218536,26710,1,-118,-0.008474576
11219720,26700,1,-118,-0.008474576
11220908,26690,1,-118,-0.008474576
11222096,26680,1,-108,-0.009259259
11223284,26669,1,-118,-0.008474576
11224464,26659,1,-118,-0.008474576
11225644,26649,1,-117,-0.008547009
11226820,26639,1,-118,-0.008474576
11228008,26629,1,-119,-0.008403361
11229200,26619,1,-118,-0.008474576
11230380,26609,1,-108,-0.009259259
11231568,26598,1,-118,-0.008474576
11232748,26588,1,-118,-0.008474576
11233928,26578,1,-118,-0.008474576
11235116,26568,1,-118,-0.008474576
11236304,26558,1,-108,-0.009259259
11237500,26547,1,-118,-0.008474576
11238688,26537,1,-118,-0.008474576
11239868,26527,1,-118,-0.008474576
11241048,26517,1,-118,-0.008474576
11242236,26507,1,-118,-0.008474576
11243424,26497,1,-108,-0.009259259
11244620,26486,1,-118,-0.008474576
11245800,26476,1,-118,-0.008474576
11246980,26466,1,-118,-0.008474576
11248160,26456,1,-117,-0.008547009
11249336,26446,1,-109,-0.009174312
11250536,26435,1,-119,-0.008403361
11251732,26425,1,-117,-0.008547009
11252908,26415,1,-130,-0.007692308
11254080,26406,1,-117,-0.008547009
11255256,26396,1,-118,-0.008474576
11256436,26386,1,-108,-0.009259259
11257632,26375,1,-108,-0.009259259
11258824,26364,1,-118,-0.008474576
11260008,26354,1,-108,-0.009259259
11261196,26343,1,-119,-0.008403361
11262388,26333,1,-108,-0.009259259
11263576,26322,1,-118,-0.008474576
11264756,26312,1,-119,-0.008403361
11265948,26302,1,-119,-0.008403361
11267144,26292,1,-117,-0.008547009
11268320,26282,1,-108,-0.009259259
11269508,26271,1,-107,-0.009345794
11270688,26260,1,-118,-0.008474576
11271872,26250,1,-109,-0.009174312
11273072,26239,1,-119,-0.008403361
11274264,26229,1,-117,-0.008547009
11275440,26219,1,-118,-0.008474576
11276620,26209,1,-108,-0.009259259
11277808,26198,1,-117,-0.008547009
11278984,26188,1,-119,-0.008403361
11280176,26178,1,-108,-0.009259259
11281364,26167,1,-119,-0.008403361
11282556,26157,1,-118,-0.008474576
11283736,26147,1,-108,-0.009259259
11284924,26136,1,-117,-0.008547009
11286100,26126,1,-118,-0.008474576
11287288,26116,1,-118,-0.008474576
11288476,26106,1,-108,-0.009259259
11289672,26095,1,-117,-0.008547009
11290848,26085,1,-118,-0.008474576
11292028,26075,1,-117,-0.008547009
11293204,26065,1,-118,-0.008474576
11294384,26055,1,-118,-0.008474576
11295572,26045,1,-118,-0.008474576
11296756,26035,1,-118,-0.008474576
11297944,26025,1,-117,-0.008547009
11299120,26015,1,-108,-0.009259259
11300308,26004,1,-118,-0.008474576
11301488,25994,1,-108,-0.009259259
11302684,25983,1,-118,-0.008474576
11303872,25973,1,-118,-0.008474576
11305056,25963,1,-108,-0.009259259
11306244,25952,1,-118,-0.008474576
11307424,25942,1,-118,-0.008474576
11308612,25932,1,-118,-0.008474576
11309792,25922,1,-108,-0.009259259
11310980,25911,1,-119,-0.008403361
11312172,25901,1,-108,-0.009259259
11313360,25890,1,-118,-0.008474576
11314540,25880,1,-117,-0.008547009
11315716,25870,1,-108,-0.009259259
11316904,25859,1,-118,-0.008474576
11318092,25849,1,-118,-0.008474576
11319280,25839,1,-119,-0.008403361
11320476,25829,1,-117,-0.008547009
11321652,25819,1,-118,-0.008474576
11322832,25809,1,-117,-0.008547009
11324008,25799,1,-118,-0.008474576
11325196,25789,1,-108,-0.009259259
11326392,25778,1,-118,-0.008474576
11327576,25768,1,-118,-0.008474576
11328756,25758,1,-108,-0.009259259
11329944,25747,1,-118,-0.008474576
11331124,25737,1,-118,-0.008474576
11332304,25727,1,-118,-0.008474576
11333488,25717,1,-109,-0.009174312
11334692,25706,1,-118,-0.008474576
11335872,25696,1,-117,-0.008547009
11337048,25686,1,-118,-0.008474576
11338236,25676,1,-118,-0.008474576
11339416,25666,1,-118,-0.008474576
11340604,25656,1,-118,-0.008474576
11341792,25646,1,-118,-0.008474576
11342976,25636,1,-118,-0.008474576
11344156,25626,1,-108,-0.009259259
11345344,25615,1,-117,-0.008547009
11346520,25605,1,-118,-0.008474576
11347700,25595,1,-118,-0.008474576
11348888,25585,1,-119,-0.008403361
11350080,25575,1,-108,-0.009259259
11351268,25564,1,-118,-0.008474576
11352448,25554,1,-118,-0.008474576
11353632,25544,1,-118,-0.008474576
11354812,25534,1,-118,-0.008474576
11355992,25524,1,-107,-0.009345794
11357172,25513,1,-119,-0.008403361
11358368,25503,1,-119,-0.008403361
11359560,25493,1,-119,-0.008403361
11360752,25483,1,-119,-0.008403361
11361944,25473,1,-118,-0.008474576
11363124,25463,1,-119,-0.008403361
11364316,25453,1,-118,-0.008474576
11365500,25443,1,-119,-0.008403361
11366692,25433,1,-107,-0.009345794
11367872,25422,1,-119,-0.008403361
11369064,25412,1,-108,-0.009259259
11370252,25401,1,-118,-0.008474576
11371432,25391,1,-118,-0.008474576
11372616,25381,1,-108,-0.009259259
11373808,25370,1,-118,-0.008474576
11374996,25360,1,-118,-0.008474576
11376180,25350,1,-108,-0.009259259
11377368,25339,1,-118,-0.008474576
11378548,25329,1,-118,-0.008474576
11379736,25319,1,-118,-0.008474576
11380916,25309,1,-108,-0.009259259
11382104,25298,1,-118,-0.008474576
11383284,25288,1,-108,-0.009259259
11384476,25277,1,-118,-0.008474576
11385656,25267,1,-118,-0.008474576
11386844,25257,1,-118,-0.008474576
11388028,25247,1,-108,-0.009259259
11389220,25236,1,-118,-0.008474576
11390400,25226,1,-118,-0.008474576
11391580,25216,1,-108,-0.009259259
11392768,25205,1,-118,-0.008474576
11393952,25195,1,-118,-0.008474576
11395136,25185,1,-118,-0.008474576
11396316,25175,1,-108,-0.009259259
11397504,25164,1,-118,-0.008474576
11398688,25154,1,-118,-0.008474576
11399876,25144,1,-118,-0.008474576
